pattern_id,pattern,total_profit,num_trades,win_rate,avg_profit_per_trade,max_drawdown
1070,volatility_expansion_5candles,-239.9207542430904,13948,0.4956983080011471,-0.017201086481437512,0.16597740205801156
100,close_decreasing_12candles,-243.06427387617805,11,0.45454545454545453,-22.09675217056164,0.0866100623049492
927,(wick_ratio_divide_upper_wick)_threshold_3.0_7candles,-255.3111601518176,1894,0.4941921858500528,-0.13479997896083296,0.16727459998790045
29,body_pct_stable_5candles,-267.3198733174977,1,0.0,-267.3198733174977,0.02673198733174977
66,close_increasing_10candles,-303.7855364608822,73,0.4383561643835616,-4.161445704943592,0.13782024802069856
1004,(body_ratio_change_wick_ratio)_threshold_2.0_10candles,-309.6642320784649,20725,0.5034499396863691,-0.01494157935239879,0.18435665988208005
1019,(body_ratio_change_upper_wick)_threshold_0.5_10candles,-310.1731506864835,27454,0.49967217891746196,-0.01129792200358722,0.20041309778214586
803,(body_ratio_change_upper_wick)_threshold_0.5_5candles,-310.2834558908453,27455,0.4996539792387543,-0.011301528169398846,0.20041309778214725
911,(body_ratio_change_upper_wick)_threshold_0.5_7candles,-310.2834558908453,27455,0.4996539792387543,-0.011301528169398846,0.20041309778214725
997,(body_divide_wick_ratio)_threshold_1.5_10candles,-311.12940279493887,7735,0.5017453135100194,-0.04022358148609423,0.18735591645649158
827,(volume_multiply_body)_threshold_0.5_7candles,-317.2859438279447,26892,0.500111557340473,-0.011798525354304057,0.17157079920079776
267,range_reversal_after_7candles,-323.8293286525841,25320,0.4995260663507109,-0.012789467956263194,0.21960698262383666
970,(volume_ratio_change_wick_ratio)_threshold_5.0_10candles,-357.708451252387,12985,0.4955718136311128,-0.02754782065863589,0.2152813294531934
106,low_decreasing_12candles,-372.12825420886475,16,0.375,-23.258015888054047,0.10781486469291
288,IF_volume_increasing_5_THEN_upper_wick_decreasing,-381.7889114166228,1,0.0,-381.7889114166228,0.03817889114166228
772,(volume_ratio_change_upper_wick)_threshold_5.0_5candles,-390.1506755437513,12317,0.487293983924657,-0.03167578757357727,0.20449712975681344
880,(volume_ratio_change_upper_wick)_threshold_5.0_7candles,-390.1506755437513,12317,0.487293983924657,-0.03167578757357727,0.20449712975681344
7,low_decreasing_5candles,-394.7441553729914,3000,0.4666666666666667,-0.13158138512433046,0.2830648291991071
753,(volume_ratio_change_wick_ratio)_threshold_3.0_5candles,-400.5050378410615,16331,0.5022962464025473,-0.0245242200625229,0.2135150365640999
861,(volume_ratio_change_wick_ratio)_threshold_3.0_7candles,-400.5050378410615,16331,0.5022962464025473,-0.0245242200625229,0.2135150365640999
252,upper_wick_reversal_after_5candles,-409.3765534169488,22931,0.5017225589812917,-0.01785253819793942,0.13976529092035722
6,low_increasing_5candles,-411.094525288001,4570,0.5330415754923413,-0.08995503835623654,0.1762395655019129
1121,curr_wick_ratio_div_max_wick_ratio_5.0_10window,-419.6027117841859,8608,0.4983736059479554,-0.04874566819054204,0.19945862970518813
1088,curr_wick_ratio_div_max_wick_ratio_2.0_5window,-428.37341742555145,12153,0.5008639842014317,-0.03524836809228597,0.1935443577640377
41,low_stable_7candles,-436.4324484992376,49444,0.4990494296577947,-0.008826803019562283,0.25830256004560975
